Artist Name,Track Name,Popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_in min/ms,time_signature,Class
dad sports,MANY FACES,42,0.528,0.909,11,-6.95,1,0.0438,3.00E-05,0.0346,0.376,0.823,147.988,153960,4,6
Lewis Del Mar,Rosalie (CH. II),48,0.7,0.74,5,-6.547,0,0.041,0.152,0.000633,0.213,0.584,101.994,257627,4,6
Rebel Wizard,heavy negative wizard metal in-fucking-excelsis,25,0.304,0.979,2,-3.768,1,0.12,9.92E-06,0.953,0.368,0.0379,139.985,127857,4,8
Motionless In White,Another Life,71,0.39,0.939,4,-3.828,0,0.0787,5.08E-05,,0.0968,0.495,161.997,205394,4,10
Bauhaus,Dark Entries,54,0.24,0.851,2,-11.941,1,0.0492,0.00017,0.641,0.344,0.512,171.036,231560,4,10
Los Legendarios,Fiel,95,0.849,0.701,6,-4.407,0,0.06,0.407,,0.112,0.505,98.005,261667,4,9
If I Die First,My Nightmares Would Do Numbers As Horror Movies,42,0.448,0.99,7,-4.186,1,0.209,0.000524,1.16E-05,0.0965,0.055,105.929,194151,4,8
Mahendra Kapoor,Aaj Ki Raat,4,0.3,0.205,4,-14.32,1,0.038,0.973,0.472,0.227,0.477,84.659,3.126666667,3,3
Maya Angelou,Maya Angelou Interview with Ebony Moments - Live Interview,12,0.714,0.393,2,-14.943,1,0.935,0.914,1.21E-06,0.167,0.469,114.094,304108,4,5
Oddisee,Still Strange (feat. Priya Ragu & Sainte Ezekiel),46,0.551,0.573,1,-11.152,1,0.138,0.604,0.047,0.0909,0.607,66.268,264576,4,1
Pooh Shiesty,Back In Blood (feat. Lil Durk),82,0.759,0.538,8,-8.256,0,0.384,0.151,,0.126,0.831,146.933,184490,4,5
David Peretz,מקום בתוכי,7,0.388,0.101,2,-13.673,1,0.0482,0.761,3.06E-05,0.166,0.187,168.468,287080,3,6
John Moreland,Sallisaw Blue,44,0.395,0.866,7,-7.047,1,0.069,0.113,9.85E-06,0.112,0.835,150.768,237373,4,2
The Stone Roses,I Wanna Be Adored - Remastered,65,0.494,0.862,4,-9.158,0,0.0273,0.012,0.213,0.228,0.59,112.596,292800,4,6
Bury Me Alive,You & I,39,0.457,0.962,2,-3.334,1,0.159,0.000515,0.00058,0.132,0.137,140.062,260653,4,8
The Oak Ridge Boys,American Made,51,0.696,0.527,8,-14.275,1,0.0329,0.108,0.000897,0.0377,0.974,128.962,2.66445,4,4
Valence,La vie attend pas,13,0.69,0.594,10,-6.736,1,0.0299,0.0736,0.000918,0.0848,0.542,116.995,253556,4,6
The New Mastersounds,4 Walls,36,0.73,0.711,11,-9.741,0,0.0375,0.579,0.0253,0.357,0.896,127.993,202123,4,9
Hadag Nahash,זמן להתעורר,41,0.617,0.772,9,-5.043,0,0.038,0.0468,,0.147,0.42,134.976,228133,4,5
Helices,Una Historia para Acabar Con Todas las Historias,22,0.23,0.708,,-8.762,1,0.0403,3.00E-05,0.828,0.234,0.201,145.007,381360,3,10
Frightened Rabbit,Get Out,43,0.366,0.859,1,-5.957,1,0.0531,0.0334,0.0774,0.139,0.569,178.021,201147,4,10
Butcher Babies,Yorktown,48,0.579,0.89,11,-5.993,1,0.0572,7.17E-05,0.267,0.144,0.469,128.017,246450,4,8
WhoMadeWho,Mermaids,48,0.726,0.493,10,-10.556,0,0.041,0.139,0.407,0.0935,0.396,121.004,232066,4,6
"Bebe Rexha, Florida Georgia Line",Meant to Be (feat. Florida Georgia Line),77,0.643,0.783,10,-6.458,1,0.0856,0.047,,0.083,0.579,154.084,2.731166667,4,4
Stephane Legar,Maman,23,0.792,0.808,7,-4.051,0,0.111,0.25,,0.0866,0.766,115.047,193043,4,9
Backstreet Boys,This Is Us,46,0.595,0.675,,-6.696,1,0.035,0.0879,,0.12,0.411,134.08,3.052666667,4,9
Faraway Friends,Spring,36,0.697,0.567,7,-7.628,1,0.0686,0.336,0.000176,0.193,0.168,94.991,194480,4,6
Valencia,The Space Between,49,0.378,0.851,7,-4.378,1,0.0375,0.000336,,0.495,0.41,170.017,217120,4,10
Hedonihil,Redeemer,14,0.419,0.983,9,-7.125,1,0.046,7.46E-06,0.0975,0.282,0.578,135.01,240352,4,8
The Rolling Stones,Angie - Remastered 2009,3,0.434,0.546,9,-6.099,0,0.0294,0.687,0.000192,0.109,0.398,134.302,272440,4,10
Rannar Sillard,From Here We Can See,40,0.186,0.114,4,-22.247,1,0.0371,0.747,0.855,0.111,0.0338,112.81,2.964,4,7
Local H,Bound For The Floor,61,0.654,0.53,6,-7.409,1,0.0556,0.000113,0.0197,0.0534,0.584,119.284,222960,4,10
Temples,Holy Horses,26,0.508,0.776,9,-5.438,1,0.0336,0.00114,0.00935,0.293,0.549,101.952,185427,4,6
Sarah Jarosz,Build Me Up From Bones,52,0.53,0.283,5,-11.962,1,0.0367,0.876,0.000141,0.106,0.282,114.982,3.60288333,4,0
Bomba Estéreo,Deja,56,0.644,0.831,11,-7.118,0,0.0334,0.138,0.424,0.115,0.252,104.996,230893,4,1
Led Zeppelin,Tangerine - Remaster,62,0.306,0.398,6,-12.767,1,0.0412,0.0857,6.02E-05,0.0756,0.0948,85.622,191828,4,10
Mono Inc.,Louder Than Hell,44,0.446,0.852,3,-5.286,0,0.0315,0.000289,0.00932,0.226,0.387,90.007,266762,4,8
Pretenders,Middle of the Road - 2007 Remaster,51,0.488,0.959,9,-5.575,1,0.0758,0.00333,0.0767,0.025,0.67,166.799,254293,4,10
Night Tempo,Baby,33,0.949,0.696,1,-11.919,1,0.226,0.00154,0.0659,0.0878,0.558,127.995,240000,4,6
Lady A,Love Don't Live Here,52,0.653,0.873,1,-3.829,1,0.0315,0.0619,3.41E-06,0.144,0.627,139.937,3.84,4,4
Doctor Ross,Come Back Baby,35,0.65,0.424,10,-11.238,1,0.0646,0.87,0.0443,0.0869,0.865,91.977,170440,4,2
AURAGRAPH,Opacity Field - FM Skyline Remix,30,0.613,0.768,4,-12.483,0,0.048,0.0773,0.933,0.119,0.747,170.899,247250,4,6
HUNNY,Xbox Luvr,52,0.693,0.824,7,-8.139,0,0.0415,0.00726,0.0662,0.0826,0.822,108.018,176708,4,9
binki,Wiggle,55,0.753,0.461,8,-8.857,0,0.0585,0.496,0.000372,0.116,0.897,103.919,179908,4,9
Ameer Vann,IDFIATOK,50,0.811,0.756,6,-8.497,1,0.214,0.0321,0.0038,0.118,0.65,124.998,117366,4,5
Чёрная Речка,Нет,41,0.622,0.779,2,-5.672,1,0.0314,0.0808,0.482,0.103,0.728,145.021,208000,4,6
Wombo,Dreamsickle,31,0.456,0.832,,-7.053,1,0.0351,0.00591,0.821,0.11,0.796,163.048,147005,4,10
Sam Feldt,The Best Days (feat. Tabitha),73,0.667,0.827,11,-5.631,1,0.0368,0.0863,,0.0565,0.573,107.95,161944,4,9
The Chemical Brothers,Block Rockin' Beats,4,0.558,0.982,10,-3.125,0,0.063,0.0221,0.508,0.117,0.684,109.372,313667,4,1
The Everly Brothers,Wake up Little Susie,62,0.709,0.62,2,-9.382,1,0.034,0.318,,0.0426,0.936,93.723,123520,4,10
Alfie Templeman,"Wait, I Lied",58,0.787,0.852,5,-6.442,0,0.146,0.0175,0.000724,0.167,0.887,117.988,196039,4,6
Ramones,Sheena Is a Punk Rocker - 2001 Remaster,17,0.534,0.866,,-6.013,1,0.0309,0.213,,0.0921,0.792,176.268,167840,4,6
Ozzy Osbourne,Crazy Train,78,0.454,0.913,9,-4.008,1,0.107,0.408,0.000271,0.248,0.521,137.688,293183,4,8
Dough-Boy,Back Then (feat. Bohan Phoenix),41,0.743,0.847,,-6.853,1,0.265,0.227,7.49E-06,0.356,0.499,94.941,143000,4,5
maeshima soshi,空腹,39,0.696,0.499,8,-5.484,1,0.0312,0.0886,1.11E-06,0.105,0.476,79.985,283253,4,9
Bombay Bandook,Sagariya,18,0.29,0.816,11,-3.916,0,0.0465,0.0416,1.77E-06,0.0894,0.0671,132.803,6.875733333,4,0
Stone Temple Pilots,Three Wishes,48,0.528,0.518,7,-7.641,1,0.0281,0.425,0.315,0.125,0.395,139.98,291947,3,10
Hannah Grey,Still Waters,41,0.113,0.127,8,-20.496,1,0.0355,0.943,0.907,0.152,0.0984,77.345,2.270833333,4,7
"Uthara Unnikrishnan, Unnikrishnan",Endaro Mahanubhavulu,25,0.513,0.573,11,-8.069,0,0.0486,0.902,4.60E-06,0.0724,0.551,80.027,11.2,4,0
Jon Batiste,FREEDOM,53,0.873,0.651,1,-4.179,1,0.0374,0.0251,0.000107,0.213,0.828,115.002,178290,4,9
RRUCCULLA,Icy blue,10,0.411,0.49,6,-11.926,1,0.0354,0.000239,0.932,0.219,0.0394,115.343,202817,3,6
Blessid Union Of Souls,Hey Leonardo (She Likes Me For Me),32,0.352,0.873,2,-7.366,1,0.142,0.0253,1.81E-06,0.89,0.497,104.662,281926,4,10
Rostam,From The Back of a Cab,54,0.686,0.873,1,-5.002,1,0.0916,0.356,0.000226,0.0936,0.711,65.998,167320,4,9
Slow Pulp,Idaho,53,0.543,0.608,9,-6.708,1,0.0311,0.119,0.00094,0.338,0.368,141.023,245843,4,6
Moshe Peretz,כל המילים השמחות,25,0.617,0.895,3,-4.207,0,0.0497,0.00353,,0.598,0.471,134.972,260458,4,9
Fatima Al Qadiri,Medieval Femme,32,0.396,0.301,1,-17.747,1,0.0306,0.87,0.763,0.124,0.0795,89.882,200773,4,6
Rae Sremmurd,Black Beatles,75,0.794,0.632,,-6.163,1,0.0649,0.142,,0.128,0.355,145.926,291893,4,5
Deep Purple,Highway Star - Remastered 2012,67,0.307,0.909,9,-7.08,0,0.0574,0.135,0.0336,0.125,0.443,173.674,366136,4,8
Cedric Burnside,Get Your Groove On,24,0.736,0.721,9,-9.665,0,0.0419,0.0773,0.00616,0.201,0.774,115.943,143013,4,2
Emanuel,Worldwide,56,0.41,0.439,1,-3.789,0,0.0353,0.273,0.00154,0.0595,0.32,144.045,244783,4,1
The White Stripes,I Just Don't Know What to Do With Myself,55,0.376,0.721,,-8.232,1,0.104,0.659,,0.113,0.36,94.947,166467,4,10
Circa Waves,Sad Happy - Acoustic,42,0.721,0.344,1,-9.743,0,0.0593,0.855,0.00267,0.932,0.442,126.001,184143,4,10
Zoro,African Girl Bad,46,0.582,0.67,5,-6.919,0,0.26,0.0752,1.08E-06,0.064,0.536,96.542,200816,4,9
Sturgill Simpson,Paradise,59,0.358,0.3,2,-9.564,1,0.0423,0.777,3.56E-05,0.0889,0.557,185.132,198787,3,1
AlienBlaze,Romantically Dead,47,0.403,0.483,1,-6.608,1,0.113,0.00233,0.125,0.139,0.296,191.904,213818,3,10
Robert Palmer,Addicted To Love,68,0.702,0.578,2,-13.415,1,0.031,0.382,5.89E-06,0.0425,0.975,111.617,363640,4,10
Meir Ariel,מים מתוקים,43,0.451,0.264,7,-15.72,1,0.0351,0.16,0.000247,0.112,0.145,121.423,240267,3,10
Logan Ledger,Starlight,46,0.599,0.729,4,-6.471,1,0.0254,0.181,0.00381,0.135,0.638,133.402,321400,4,1
Funk Flex,You Know,64,0.891,0.585,,-6.122,0,0.131,0.0752,,0.134,0.24,125.024,111387,4,5
Travis Scott,HIGHEST IN THE ROOM,86,0.598,0.427,7,-8.764,0,0.0317,0.0546,5.83E-06,0.21,0.0605,76.469,175721,4,5
"Alka Yagnik, Kumar Sanu",Tumse Milne Ko Dil,42,0.529,0.812,1,-9.238,0,0.0706,0.768,1.93E-06,0.311,0.768,138.841,5.006666667,3,3
Poolside,I Feel High (with DRAMA),62,0.716,0.752,2,-4.316,1,0.05,0.0112,0.0479,0.598,0.412,113,172500,4,6
Eels,Susan's House,42,0.736,0.439,3,-11.845,1,0.0396,0.222,0.218,0.31,0.432,80.493,223800,4,1
John Prine,Clay Pigeons,57,0.585,0.233,10,-15.949,1,0.028,0.892,0.000611,0.114,0.481,140.666,4.45221667,4,0
Corvus Corax,Ragnarök - Era Metallum - Single Edit,39,0.303,0.975,2,-4.93,1,0.126,2.41E-05,0.0285,0.272,0.172,173.799,454433,4,8
Nachtblut,Leierkinder,36,0.489,0.94,9,-4.871,0,0.0591,0.000227,0.00107,0.318,0.538,164.995,240044,4,8
Bathory,Call from the Grave,42,0.373,0.815,5,-8.702,1,0.053,0.000111,0.922,0.161,0.0415,128.962,294267,4,8
J.B. Lenoir,Alabama Blues,44,0.675,0.308,6,-8.081,1,0.0348,0.824,3.75E-05,0.0607,0.69,97.446,194373,4,2
Rajkumari,Dil Ka Paimana Hain,,0.674,0.111,1,-18.252,0,0.0704,0.995,0.941,0.138,0.789,62.448,3.251116667,4,3
Ramones,Rock 'n' Roll High School - 2002 Remaster,56,0.499,0.87,,-4.431,1,0.126,0.0183,,0.0512,0.893,188.853,137400,4,10
Steve Lacy,Dark Red,73,0.603,0.783,6,-4.023,1,0.062,0.449,7.96E-06,0.119,0.775,172.041,173104,4,6
Sofia Kourtesis,Juntos,47,0.783,0.706,6,-11.098,0,0.0703,0.00214,0.0037,0.109,0.124,121.982,283266,4,6
The Smiths,There Is a Light That Never Goes Out - 2011 Remaster,73,0.523,0.769,4,-5.855,1,0.0269,0.04,,0.136,0.876,136.162,244587,4,6
Marilyn Manson,The Dope Show,60,0.562,0.671,4,-7.801,0,0.0379,8.73E-06,0.000491,0.792,0.376,134.962,226733,4,8
Garbage,Queer,44,0.553,0.621,10,-7.474,0,0.0274,0.00591,0.00247,0.347,0.425,95.055,276493,4,10
Radkey,Seize,36,0.286,0.954,11,-3.391,0,0.108,0.000211,0.282,0.305,0.489,173.142,159516,4,10
AM,powers,51,0.839,0.523,2,-12.104,1,0.215,0.269,1.74E-05,0.165,0.515,141.94,175775,4,5
COBRAH,WET,46,0.947,0.671,11,-8.916,0,0.243,0.0404,0.000966,0.0639,0.532,126.045,169867,4,6
Eminem,"Lose Yourself - From ""8 Mile"" Soundtrack",76,0.686,0.735,2,-4.616,1,0.264,0.00921,0.00066,0.342,0.0596,171.355,322227,4,5
All Traps On Earth,All Traps on Earth,23,0.256,0.466,7,-13.522,0,0.0403,0.227,0.852,0.12,0.047,145.073,1095394,3,10
The Beatles,I Want To Hold Your Hand - Remastered 2009,64,0.496,0.703,7,-6.905,1,0.0376,0.525,2.08E-06,0.305,0.936,130.915,2.44533333,4,10
Leonard Cohen,Suzanne,63,0.409,0.172,6,-16.44,0,0.0389,0.922,0.00112,0.111,0.352,132.151,3.82155,4,0
"Kane Brown, blackbear",Memory,79,0.434,0.889,9,-5.684,1,0.0509,0.395,,0.273,0.845,113.326,2.55563333,5,9
Tom Morello,Suburban Guerrilla,34,0.682,0.764,2,-5.806,1,0.0838,0.00265,0.501,0.265,0.55,156.009,186132,4,8
Sonic Youth,Sugar Kane,54,0.345,0.913,7,-5.346,1,0.0471,6.46E-05,0.708,0.0756,0.357,134.965,357693,4,6
Matt Hall,A Thousand Tears Ago,23,0.293,0.59,11,-5.271,1,0.182,0.169,,0.17,0.45,74.147,170296,4,9
Genesis,Supper's Ready,43,0.31,0.61,4,-9.415,0,0.0723,0.147,0.000476,0.179,0.144,88.132,1385907,4,10
Avicii,Wake Me Up,85,0.532,0.783,2,-5.697,1,0.0523,0.0038,0.0012,0.161,0.643,124.08,247427,4,9
Toosii,shop (feat. DaBaby),65,0.865,0.64,7,-7.201,1,0.325,0.0185,,0.308,0.4,114.621,189919,5,5
Omer Adam,מהפכה של שמחה,46,0.671,0.878,5,-4.219,0,0.0414,0.13,,0.385,0.772,132.082,240453,4,9
Do Nothing,Uber Alles,34,0.675,0.776,7,-7.893,1,0.0415,0.23,0.00929,0.16,0.169,126.94,234560,4,6
Megadeth,Train Of Consequences - Remastered 2004,50,0.555,0.946,8,-3.922,1,0.158,0.000116,0.00119,0.0477,0.568,114.755,211227,4,8
Amanar,Alghafiat,38,0.707,0.611,7,-7.058,0,0.032,0.473,4.43E-06,0.0729,0.884,134.933,397707,4,2
The Orielles,Bobbi's Second World,42,0.567,0.763,1,-4.361,0,0.0579,0.15,0.00142,0.0704,0.777,111.079,202844,4,1
W.A.S.P.,Sleeping (In The Fire),52,0.253,0.646,8,-9.326,1,0.0306,9.77E-05,,0.0856,0.178,91.926,235893,4,10
The Black Keys,Gotta Get Away,55,0.475,0.836,4,-5.446,1,0.0529,0.0175,,0.104,0.723,123.144,180173,4,10
Jet,Are You Gonna Be My Girl?,76,0.613,0.953,2,-3.435,1,0.0855,0.00148,0.000582,0.152,0.537,105.046,213800,4,10
5th Dimension String Quartet,To Capture The Infinite,41,0.0764,0.131,,-17.381,1,0.0408,0.953,0.858,0.0937,0.0373,80.959,2.795683333,1,7
Hadag Nahash,כל הצ'וצ'ות,21,0.763,0.869,10,-5.862,0,0.057,0.154,0.514,0.105,0.796,125.573,258733,4,5
"Queen, David Bowie",Under Pressure - Remastered 2011,60,0.663,0.712,2,-7.268,1,0.0479,0.524,,0.0804,0.527,113.439,3.942,4,10
Enter Shikari,{ The Dreamer’s Hotel },44,0.501,0.868,10,-7.406,0,0.129,0.000159,9.06E-05,0.239,0.621,159.965,173305,4,10
AJ Tracey,Top Dog,62,0.586,0.725,9,-6.844,0,0.381,0.248,,0.0825,0.867,131.139,200000,5,5
Neon Graves,Piece of Me,25,0.506,0.966,6,-6.093,1,0.0876,0.000296,0.00701,0.348,0.232,119.978,203500,4,8
David Bowie,China Girl - 2018 Remaster,59,0.651,0.699,4,-7.867,0,0.0277,0.039,0.0659,0.124,0.832,133.793,5.56361667,4,10
Paul Wall,Sittin' Sidewayz (feat. Big Pokey),60,0.721,0.621,1,-4.378,1,0.306,0.00469,0.0103,0.199,0.568,159.967,228933,4,5
Juice WRLD,Real Shit (with benny blanco),74,0.703,0.703,1,-4.672,1,0.133,0.605,,0.12,0.697,76.017,183783,4,9
Caroline Spence,The Middle,46,0.653,0.5,6,-9.179,1,0.0257,0.104,9.12E-06,0.0892,0.347,131.045,3.72626667,4,0
Harry Styles,Sign of the Times,82,0.516,0.595,5,-4.63,1,0.0313,0.0275,,0.109,0.222,119.972,340707,4,9
Santana,The Game of Love (feat. Michelle Branch) - Main / Radio Mix,62,0.59,0.929,2,-3.236,1,0.0478,0.0714,0.000153,0.0598,0.674,119.818,254467,4,10
Kochevet Al,שקיעה הפוכה,26,0.422,0.675,5,-7.089,1,0.0723,0.106,0.000242,0.0588,0.626,190.033,200725,4,6
The Jesus and Mary Chain,Reverence,,0.444,0.991,11,-5.412,0,0.101,1.65E-05,0.787,0.118,0.665,104.882,220693,4,6
Cage The Elephant,Cigarette Daydreams,78,0.636,0.676,2,-3.442,1,0.0263,0.0807,,0.0831,0.273,113.98,208760,4,9
Pop Up!,Surprise,32,0.713,0.96,11,-7.85,1,0.447,0.0287,0.922,0.657,0.411,117.105,126231,4,6
King Gizzard & The Lizard Wizard,Rattlesnake,39,0.58,0.963,11,-5.918,1,0.0388,0.0311,0.849,0.396,0.814,170.593,468093,4,6
Eastmountainsouth,So Are You To Me,40,0.302,0.0783,2,-14.968,1,0.0325,0.956,9.88E-05,0.12,0.231,140.485,1.96266667,5,0
Colony House,O YA,47,0.502,0.96,6,-4.523,1,0.143,0.288,0.000254,0.676,0.438,76.04,260000,4,10
Osher Cohen,תחזרי מהר,47,0.537,0.294,7,-11.122,0,0.0454,0.826,,0.149,0.577,155.841,240585,4,9
Miri Mesika,בכרם תימן,19,0.65,0.902,,-3.281,1,0.0539,0.229,,0.111,0.627,99.977,191820,4,9
Isaac Valero,Afrodite,41,0.701,0.0565,3,-19.018,0,0.106,0.948,0.335,0.108,0.319,123.79,1.766666667,4,7
Fastball,The Way,64,0.646,0.882,6,-5.648,0,0.0346,0.143,9.67E-06,0.335,0.908,120.837,257093,4,9
Robert Palmer,Sneakin' Sally Through The Alley,56,0.64,0.679,4,-12.356,1,0.0302,0.424,0.00294,0.0878,0.965,99.296,265893,4,10
Failure,Another Space Song,51,0.511,0.701,1,-7.861,1,0.0252,0.000253,0.563,0.0631,0.189,84.318,310333,4,10
Tom Petty,Free Fallin',78,0.623,0.449,5,-13.333,1,0.0253,0.212,,0.0613,0.572,84.383,4.26666667,4,10
Bartholomew Kind,Memento,30,0.539,0.893,11,-6.149,0,0.0647,0.0609,0.0535,0.114,0.244,170.009,236727,4,1
Pavement,Cut Your Hair,58,0.472,0.735,4,-9.822,0,0.0305,0.00596,0.00124,0.166,0.643,110.809,186733,4,6
Jordan Rudess,"Wired For Madness, Pt. 1.1 (Bring It On)",32,0.546,0.847,2,-9.797,1,0.0473,0.000301,0.866,0.0935,0.314,108.495,320416,4,8
Bromeliad,Frankenthaler,44,0.527,0.0896,,-18.975,1,0.0332,0.992,0.826,0.107,0.0509,152.111,1.752433333,3,7
Soulfly,Back to the Primitive,48,0.601,0.89,11,-4.824,1,0.0965,0.000156,0.608,0.123,0.688,112.085,261960,4,8
USS (Ubiquitous Synergy Seeker),Feel Alive,42,0.558,0.658,11,-7.661,1,0.0535,0.0298,,0.135,0.519,122.031,226669,4,1
Barns Courtney,Little Boy,47,0.654,0.621,11,-8.555,1,0.0328,0.384,4.06E-06,0.119,0.41,113.955,233448,4,10
New Radicals,You Get What You Give,74,0.621,0.901,2,-5.396,1,0.0302,0.17,,0.0875,0.744,113.967,300773,4,10
"Antonio Vivaldi, Accademia I Filarmonici, Alberto Martini","Concerto for Strings in G Minor, RV 153: II. Andante",23,0.119,0.0425,7,-25.683,0,0.0538,0.905,0.351,0.158,0.106,176.675,2.229333333,3,7
Echo Collective,Respire,18,0.124,0.0359,,-21.203,0,0.0632,0.877,0.902,0.125,0.0223,70.922,654123,4,6
Mugshot,Good People,40,0.301,0.959,10,-3.463,0,0.111,2.54E-05,0.000624,0.167,0.251,139.928,171739,4,8
TDJ,Lalala (Want Somebody),26,0.649,0.712,8,-6.153,1,0.0416,0.0013,0.672,0.107,0.285,123.009,366045,4,6
The Anniversary,The D In Detroit,34,0.392,0.891,6,-6.133,0,0.0485,0.000144,0.000165,0.091,0.348,191.717,256640,4,10
Soundgarden,Been Away Too Long,45,0.475,0.971,9,-3.541,1,0.102,5.49E-05,0.0124,0.367,0.641,152.868,216213,4,10
Rich Robinson,Time To Leave,24,0.344,0.523,7,-7.418,1,0.0314,0.0792,0.16,0.12,0.183,87.121,298427,3,2
Dissection,Black Dragon,41,0.481,0.909,5,-4.124,0,0.038,1.56E-05,0.12,0.385,0.576,102.878,288173,4,8
Brad Mehldau Trio,These Foolish Things (Remind Me of You),44,0.44,0.128,3,-17.651,1,0.0425,0.951,0.933,0.1,0.179,81.028,6.011783333,4,7
Ill Niño,All or Nothing (feat. Sonny Sandoval of P.O.D.),50,0.593,0.949,2,-5.459,1,0.066,5.31E-05,1.05E-06,0.0819,0.419,106.008,200661,4,8
Mike Williams,Without You,68,0.701,0.866,11,-4.589,0,0.0838,0.0243,,0.17,0.327,124.008,151000,4,9
Doble Pletina,Algo de Lo Que Me Pueda Quejar,33,0.709,0.727,,-9.014,1,0.0287,0.356,0.00307,0.133,0.936,122.973,257591,4,6
Oasis,Talk Tonight,53,0.392,0.428,4,-8.405,0,0.0246,0.52,7.80E-06,0.365,0.317,84.505,263747,4,10
Lightning Bug,The Right Thing Is Hard To Do,33,0.413,0.44,4,-9.951,1,0.0299,0.0663,0.0565,0.126,0.271,140.482,226825,4,1
Friendship Commanders,Stonechild,24,0.293,0.667,9,-5.707,1,0.0692,1.12E-05,0.0306,0.111,0.306,117.921,249592,4,6
Michael Swissa,עם הגאנג,30,0.563,0.663,1,-7.266,1,0.292,0.481,0.000237,0.152,0.651,81.014,214321,4,5
Black Thought,"Good Morning (feat. Pusha T, Swizz Beatz & Killer Mike)",49,0.427,0.865,1,-5.059,1,0.383,0.0985,1.44E-05,0.371,0.839,93.427,200131,4,5
Necrophobic,Devil's Spawn Attack,20,0.409,0.975,2,-5.04,1,0.109,2.67E-06,0.369,0.343,0.27,134.971,222933,4,8
Mosh Ben Ari,את שומעת,41,0.683,0.634,4,-5.612,1,0.0312,0.254,,0.14,0.405,104.093,186974,4,9
Avril Lavigne,Tomorrow,55,0.632,0.793,6,-7.184,0,0.0274,0.00853,0.00089,0.157,0.609,136.012,228840,4,10
Victoria,Perennial,36,0.284,0.9,2,-5.659,1,0.0551,8.81E-05,0.885,0.0834,0.623,91.062,293027,3,8
"New Person, Old Place",Madi Diaz,48,0.603,0.443,,-7.73,1,0.0288,0.533,2.24E-06,0.097,0.421,134.891,4.103783333,4,0
Yehudit Ravitz,ארץ טרופית יפה,24,0.688,0.753,4,-11.391,1,0.051,0.308,0.000144,0.0795,0.871,133.139,293400,4,10
Yvette,Outside,65,0.841,0.667,1,-5.638,1,0.222,0.044,1.47E-05,0.169,0.256,94.993,122568,4,5
Queensrÿche,Jet City Woman - Remastered 2003,56,0.499,0.934,8,-3.661,0,0.0966,0.0468,3.13E-06,0.703,0.357,110.044,321573,4,8
Caroline Polachek,Door,59,0.684,0.438,3,-8.309,1,0.0388,0.222,,0.262,0.253,123.997,322563,4,6
Wildstreet,Set It Off,43,0.518,0.94,10,-3.199,0,0.0616,0.00881,,0.26,0.514,85.018,202640,4,10
Sonny Rollins,Sonnymoon For Two,34,0.61,0.414,7,-9.503,0,0.0518,0.674,0.00862,0.141,0.509,121.968,546000,4,2
Conan Gray,Heather,88,0.357,0.425,5,-7.301,1,0.0333,0.584,,0.322,0.27,102.078,198040,3,9
All Them Witches,Enemy of My Enemy,45,0.245,0.97,10,-5.319,0,0.0965,0.00121,0.854,0.317,0.311,178.956,209644,4,8
Busty and the Bass,Time Don't Make Me A Stranger - Instrumental,38,0.69,0.272,5,-10.492,1,0.0255,0.324,0.431,0.658,0.337,62.997,216828,3,1
Motorjesus,Hellbreaker,35,0.527,0.944,5,-4.763,0,0.0519,0.000105,,0.0915,0.534,125.009,247747,4,8
Pattie,I Only Want to Be with You,35,0.467,0.563,1,-6.199,0,0.0339,0.214,0.000418,0.364,0.431,172.241,221996,4,6
L.A. Sunday,Pillars,27,0.696,0.319,8,-16.729,0,0.0624,0.502,0.0237,0.116,0.382,144.024,260000,4,6
The 1975,Girls,61,0.657,0.913,11,-4.984,1,0.0528,0.00392,0.00149,0.466,0.906,108.036,254620,4,10
Ben Howard,Only Love,10,0.545,0.485,8,-9.941,1,0.151,0.3,0.00137,0.119,0.341,80.401,4.15288333,4,0
Santana,Evil Ways,61,0.704,0.528,5,-13.382,1,0.0358,0.22,0.35,0.14,0.73,117.472,238267,4,10
ALLBLACK,We Straight (feat. Vince Staples),38,0.896,0.709,1,-7.315,1,0.289,0.0666,,0.141,0.746,102.031,254000,4,5
Ulver,Russian Doll,40,0.569,0.499,9,-13.927,0,0.0506,0.166,0.0455,0.0738,0.496,169.963,235000,4,8
Black Stone Cherry,Built For Comfort,43,0.333,0.88,,-3.08,1,0.0963,0.000455,0.135,0.33,0.49,162.838,264280,4,10
Clubhouse,Heartbroke,51,0.803,0.576,11,-7.451,0,0.0518,0.109,1.95E-05,0.122,0.634,99.989,183901,4,6
